"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000189057.11",2791.07500988132,-0.079828979852388,0.109345481963472,-0.730061987188968,0.46535229549104,0.678564574624042
"ENSG00000140332.16",2766.28051961467,-0.0666723571483802,0.0913604009450447,-0.729773035786971,0.465528929063341,0.678720295947423
"ENSG00000181035.14",260.15073331724,0.118364681749597,0.162190608620363,0.729787518256692,0.4655200751641,0.678720295947423
"ENSG00000278662.5",3.58277237507827,-0.727191550186488,0.99659893670087,-0.729673214978309,0.465589957345124,0.678758356657654
"ENSG00000167968.13",56.4613203266877,0.217992316131424,0.298838675146188,0.729464872727015,0.465717347608934,0.678812540144357
"ENSG00000269815.1",4.84822754644297,-0.626036033578188,0.858240721872263,-0.729441073609841,0.465731900742179,0.678812540144357
"ENSG00000280018.4",4.53156595574016,-0.683340897337054,0.936744500389732,-0.729484824360058,0.465705147402568,0.678812540144357
"ENSG00000125743.10",5074.37001074006,-0.107397149550762,0.147269103476688,-0.72925784849205,0.465843951154185,0.678924942608934
"ENSG00000279019.1",4.76889038487073,0.682759303332716,0.936556318270114,0.72901040761096,0.465995296161464,0.679094592201711
"ENSG00000142583.18",2.92997478674657,-0.745084198721586,1.0221683080788,-0.72892516118211,0.46604744270275,0.679119665344929
"ENSG00000134287.10",9682.15333120951,-0.0595202966808223,0.0816984271327332,-0.728536628791168,0.466285154933225,0.679331490890414
"ENSG00000161057.12",6346.43631788965,-0.0740058626887549,0.101584376960072,-0.728516184312897,0.466297665155845,0.679331490890414
"ENSG00000170185.10",1313.91750632576,0.0993310164983336,0.136344768979495,0.728528254085582,0.466290279493962,0.679331490890414
"ENSG00000135845.10",1119.00969704497,-0.083504097055953,0.114633196704734,-0.728446030088807,0.46634059478764,0.679343111999144
"ENSG00000240990.10",6.48779317005516,-0.546061795741742,0.750303657279585,-0.727787730265939,0.466743536544939,0.679879140844446
"ENSG00000175611.12",30.745945418017,-0.309728171048558,0.425815355313237,-0.727376707260161,0.466995219426757,0.680143805528546
"ENSG00000287729.1",2.88789513297858,-0.871319135587206,1.19784161290815,-0.727407635698844,0.466976278309636,0.680143805528546
"ENSG00000248476.1",10.0544629789387,-0.396006680419227,0.544618251365862,-0.727127082917387,0.467148109340678,0.680315499261607
"ENSG00000185245.8",25.9894127306757,-0.304766928527537,0.419201300600441,-0.727018089140005,0.467214874552702,0.680361751839838
"ENSG00000187808.5",8.88366196631354,-0.526500566360084,0.724390082564442,-0.726819125541033,0.46733676530907,0.680488265698763
"ENSG00000198918.8",2696.82523164353,-0.139873608740906,0.192518613697155,-0.726545896288953,0.467504182040866,0.680579078881452
"ENSG00000237301.1",6.46135321627774,0.512626459706577,0.705556919662218,0.726555782277629,0.467498123984265,0.680579078881452
"ENSG00000261766.1",6.17421263518381,-0.498713147556025,0.686336179949599,-0.726631004054963,0.467452030092157,0.680579078881452
"ENSG00000198746.13",305.240455854267,-0.131652208787972,0.18124865543217,-0.726362402380641,0.467616633572724,0.680691798241422
"ENSG00000118503.15",174.27715245791,0.163049718477654,0.2245784325848,0.726025721174662,0.467823002658414,0.680941202701186
"ENSG00000126759.13",3.52414005557231,-0.78692239393457,1.0840925407524,-0.725881199577682,0.46791160279419,0.681019163689373
"ENSG00000101162.3",12.8377750779882,-0.364607147919639,0.502554203727223,-0.725508104828312,0.468140374522694,0.68116204032281
"ENSG00000101745.17",1479.81251172998,-0.0726671751808739,0.100142798640353,-0.725635554103563,0.468062219068057,0.68116204032281
"ENSG00000147400.9",1547.966921891,-0.0835819169184188,0.115219012641876,-0.725417750091373,0.468195786948552,0.68116204032281
"ENSG00000155269.12",8.74948901326974,-0.476433457270905,0.656858720858744,-0.725321050237471,0.468255094708431,0.68116204032281
"ENSG00000186615.11",161.300706771954,0.118970782720373,0.163971682172994,0.725556883626136,0.468110461147991,0.68116204032281
"ENSG00000271151.1",7.97512804680499,-0.424541103415818,0.585308160813309,-0.725329205774103,0.46825009261048,0.68116204032281
"ENSG00000274315.1",17.4188016600873,0.348511065660221,0.480413668127449,0.725439530100473,0.468182429451198,0.68116204032281
"ENSG00000228436.3",4.31404140813958,0.65508290032969,0.903340715449157,0.725178096288919,0.468342778556991,0.681220561311991
"ENSG00000243859.3",3.75441201099139,0.694501333238492,0.957746369505822,0.725141180745838,0.468365422968313,0.681220561311991
"ENSG00000286912.1",60.1057494829975,0.210442212562374,0.290416546546145,0.724621978551542,0.468683971672737,0.681632869906564
"ENSG00000218996.1",2.79109733311316,0.799008657198984,1.1030619079142,0.724355225637191,0.468847680530753,0.681768930031103
"ENSG00000224126.2",6.07203821197984,0.54383358893537,0.750746996387149,0.724389963000162,0.468826360081521,0.681768930031103
"ENSG00000146247.14",2576.42125692154,-0.131291598238168,0.181298546330262,-0.72417347461243,0.468959241023203,0.681778129144063
"ENSG00000182518.13",255.705042449823,0.12516051426347,0.172822324257167,0.724214969341725,0.468933769873538,0.681778129144063
"ENSG00000235297.3",7.60719052821417,-0.477023547162054,0.658626923917036,-0.724269734260275,0.468900154114644,0.681778129144063
"ENSG00000122386.10",346.348962482137,-0.102188490659432,0.141129725936643,-0.724074889122276,0.469019759869398,0.681788031467682
"ENSG00000269646.1",4.16515301021438,0.619081681469559,0.855028397735113,0.724048093735186,0.469036209546942,0.681788031467682
"ENSG00000152990.14",3122.9237753857,0.072090914287592,0.0995954307915204,0.723837566790563,0.469165463058743,0.681886730819562
"ENSG00000170364.12",188.376522868961,0.133130078829183,0.183926235986354,0.723823211600224,0.469174277178946,0.681886730819562
"ENSG00000138119.17",25470.4612273107,-0.113344077521778,0.156610038901811,-0.723734431819161,0.469228790205321,0.681914966833455
"ENSG00000258789.1",12.0839158066329,-0.434909444866981,0.6009989621228,-0.72364425278012,0.469284165997393,0.681944452360772
"ENSG00000142065.14",103.741263053988,0.170509483780078,0.235688176785076,0.723453701012613,0.469401189054976,0.682063510053268
"ENSG00000269918.1",5.77634650173247,-0.591157306358232,0.817273555451702,-0.723328562896548,0.469478048574822,0.682124194669974
"ENSG00000198793.13",3572.80428778869,-0.106329985831073,0.147017650060343,-0.723246397881004,0.469528517906959,0.682137271690773
"ENSG00000239388.9",16.3877929070567,0.31626299799496,0.437310781193025,0.723199636496875,0.469557242125481,0.682137271690773
"ENSG00000184702.20",3.01089639386115,0.984267536893649,1.3619272934098,0.722701969228755,0.469863005472861,0.682377447087388
"ENSG00000230992.3",3.82594542160925,0.73388707320351,1.0153722076013,0.722776404267783,0.469817266100488,0.682377447087388
"ENSG00000247877.7",3.01918319653412,0.834222743545998,1.15426552601149,0.722730363808588,0.469845557079129,0.682377447087388
"ENSG00000278918.1",3.94661470070199,0.654862335455914,0.906047827205183,0.722767955281035,0.469822457770177,0.682377447087388
"ENSG00000141013.17",393.847331721653,0.0900114596291977,0.124601200266893,0.722396408994415,0.470050794081065,0.682548168379498
"ENSG00000275437.1",90.2319863872028,0.176475554032463,0.24427315085877,0.722451703807982,0.470016808392699,0.682548168379498
"ENSG00000123453.18",26.9736838515529,-0.348697836130662,0.482887668497372,-0.722109631036394,0.470227077350062,0.682607134051709
"ENSG00000135605.13",266.736695060087,-0.103537564089522,0.143451695269718,-0.721759083396336,0.470442609622486,0.682607134051709
"ENSG00000155097.12",3489.03178184985,-0.0648175482015929,0.0897897017775657,-0.721881762812446,0.47036717465968,0.682607134051709
"ENSG00000174799.11",862.517770033525,-0.120386784464228,0.166754216987836,-0.721941469540227,0.470330463706449,0.682607134051709
"ENSG00000180764.13",31.5138791562089,0.26079661073211,0.361242519935258,0.721943282808596,0.4703293488349,0.682607134051709
"ENSG00000201151.1",2.50234965696089,-0.764880184466767,1.05931862018548,-0.722049220972669,0.470264216252653,0.682607134051709
"ENSG00000247982.6",6.38709907169618,0.705436109458365,0.976996731216357,0.722045516549579,0.470266493710818,0.682607134051709
"ENSG00000261737.1",20.1153388205236,-0.30943957645068,0.428708588769815,-0.721794674883051,0.47042072390646,0.682607134051709
"ENSG00000269235.2",4.93217772862338,-0.598844868960486,0.829571051635386,-0.721872909836891,0.470372618086684,0.682607134051709
"ENSG00000278611.2",12.2189572168789,0.39107190007615,0.541608059620812,0.722057017301302,0.470259423134223,0.682607134051709
"ENSG00000287570.1",2.82598433525394,0.869945311413238,1.20552052051015,0.721634594030051,0.470519164342883,0.682667249788614
"ENSG00000225093.1",12.0844129754722,-0.419773004724628,0.581776750304715,-0.72153623276414,0.470579656455114,0.682704053359827
"ENSG00000281383.1",20.9711367377185,0.305257960502986,0.42313333011363,0.721422631540302,0.470649526473872,0.682754455631152
"ENSG00000092978.11",760.405607644889,-0.0656160974168348,0.0909688677382071,-0.721302782460333,0.470723245421237,0.682810433465719
"ENSG00000183751.15",2996.89362961461,-0.108443363786852,0.150363148985938,-0.721209714735315,0.470780495602766,0.682842515860848
"ENSG00000143543.15",91.7240533950496,0.212369087419912,0.294560119645308,0.720970264663235,0.470927809871514,0.683005216973565
"ENSG00000258441.1",166.674308978297,0.1372695247103,0.190420204980059,0.720876887642645,0.47098526409564,0.683037575956041
"ENSG00000209482.1",9.17020885295529,-0.473224985162876,0.656513102086207,-0.720815751672137,0.471022882723417,0.683041166053296
"ENSG00000196335.13",114.827238570688,0.151385112978748,0.210091456706854,0.720567677294843,0.471175546655338,0.683211573022467
"ENSG00000154874.15",62.0503417686178,-0.213524103586214,0.2964074340806,-0.720373644637239,0.471294972561028,0.683284968828738
"ENSG00000237087.1",2.49630049532437,1.02381676781115,1.42123500067232,0.720371203444067,0.471296475206733,0.683284968828738
"ENSG00000178996.14",1412.06964587918,0.068759219771932,0.0954768949167945,0.720166065641889,0.471422754637075,0.68341707012204
"ENSG00000119720.18",792.327248043071,-0.0875873812946875,0.121632933198375,-0.720095939410082,0.471465927462076,0.683428681843147
"ENSG00000170471.15",3477.00173443608,0.109861166797154,0.152581213359287,0.720017650786801,0.471514127993629,0.683447579363425
"ENSG00000125319.14",473.766853570099,0.102283860961856,0.142227909275581,0.719154640483893,0.472045643914209,0.684166642751943
"ENSG00000131462.8",3944.3024036322,-0.076209843378822,0.105979792008324,-0.719097876440789,0.472080615658897,0.684166642751943
"ENSG00000215032.2",7.20226520340309,0.510847284831955,0.710554738331724,0.718941493559451,0.472176968931581,0.684255261568313
"ENSG00000139200.13",13.096705621227,0.44665266240896,0.621407502727904,0.718775779899999,0.472279083063985,0.684309714121654
"ENSG00000185627.18",6213.46969184271,-0.0788554542769485,0.109709457317517,-0.718766241352628,0.472284961166282,0.684309714121654
"ENSG00000265273.1",2.86771589178586,-0.793540648154327,1.10428969396271,-0.718598255958296,0.472388488285172,0.684408696109624
"ENSG00000070761.8",1120.86374901693,0.0929676067845635,0.129440908808016,0.718224305134101,0.472618993978766,0.684487538522451
"ENSG00000185800.12",763.347331333691,0.0860042842785604,0.11974002965101,0.718258418084793,0.472597963969749,0.684487538522451
"ENSG00000213047.13",398.382059543667,-0.12307644754266,0.171321255336558,-0.718395667256102,0.472513357577741,0.684487538522451
"ENSG00000279088.1",182.637799471206,0.147894843190582,0.205909443965713,0.718251870056087,0.4726020006695,0.684487538522451
"ENSG00000287899.1",2.55290372799413,-0.905252116796291,1.2601213390136,-0.718384879907604,0.472520007069117,0.684487538522451
"ENSG00000111640.15",96149.2088813736,-0.0590087303549453,0.0821781200793553,-0.718058898134485,0.472720971669168,0.684533214525552
"ENSG00000229692.3",31.1459089032126,0.279820426878104,0.389685843391807,0.718066698144744,0.472716162489102,0.684533214525552
"ENSG00000125995.16",1926.14152556813,0.212159562025695,0.295604203935315,0.71771496887142,0.472933051725145,0.684636287302988
"ENSG00000225031.1",39.0896935242813,-0.213387063286503,0.2972861635237,-0.717783366562538,0.472890870898122,0.684636287302988
"ENSG00000258454.1",2.74126284777538,0.862416703076962,1.20159370963553,0.717727378365317,0.472925398641769,0.684636287302988
"ENSG00000284882.1",7.70990318752184,0.512202590011467,0.71349767618268,0.717875624699759,0.472833978624559,0.684636287302988
"ENSG00000105135.16",3586.88006312961,-0.0810108313169803,0.112912782079362,-0.71746377890185,0.473087978238183,0.684809558727738
"ENSG00000051825.15",1812.8483682899,-0.110073444976728,0.153464108219551,-0.71725855806788,0.473214573079589,0.68489079174733
"ENSG00000204789.4",59.5238781095925,-0.266412145173039,0.371402758249361,-0.717313318912319,0.47318079086361,0.68489079174733
"ENSG00000250995.1",5.11315741913828,0.605157528179196,0.84377926425637,0.717198862089277,0.473251401314134,0.684893092773008
"ENSG00000235162.8",14433.7882273122,0.0592258204010622,0.0825980340165618,0.717036683817277,0.473351461901013,0.684935900350512
"ENSG00000278192.1",28.9076224546664,-0.258183670612935,0.36004598624572,-0.717085262649569,0.473321488561186,0.684935900350512
"ENSG00000130520.10",6076.20381616721,0.0993717256666753,0.138683569557038,0.716535678913323,0.473660644895489,0.685305727830546
"ENSG00000187720.14",1660.94621310885,0.130728263997792,0.182451857184048,0.71650826697763,0.473677564708559,0.685305727830546
"ENSG00000160447.7",914.221072963537,0.0749569639478369,0.10463666544094,0.716354670057267,0.47377237741108,0.68539188145603
"ENSG00000100564.9",385.279195711643,-0.0894257331192308,0.124856075338696,-0.716230530846387,0.473849014006265,0.68539357219829
"ENSG00000143702.16",19.1121674669337,0.399067927489914,0.557283354718789,0.716095185888492,0.473932576166608,0.68539357219829
"ENSG00000186583.12",3.25294904330976,-0.888386476328662,1.24047855741468,-0.716164314988384,0.473889894754711,0.68539357219829
"ENSG00000277273.5",4.22073582832812,0.703569882448414,0.982547308470532,0.716067182091838,0.473949866759879,0.68539357219829
"ENSG00000279413.1",26.5241522095289,0.261553051142194,0.365215154183843,0.716161550652777,0.473891601459169,0.68539357219829
"ENSG00000253438.4",17.6304787147661,-0.319006565839802,0.445684721323354,-0.715767336364118,0.474135024476832,0.685610321831091
"ENSG00000167363.14",478.646098449059,0.117932770984597,0.164936006495783,0.715021380050285,0.474595832320046,0.686225606083352
"ENSG00000229334.1",13.0602253705114,0.363639459388174,0.508710198940335,0.714826359183776,0.47471634526058,0.686297745201177
"ENSG00000278811.4",14.3517104702375,0.403885938930278,0.564981166631197,0.71486619870627,0.474691725103692,0.686297745201177
"ENSG00000131668.14",7.09577953164775,-0.549247687777713,0.768650005763241,-0.714561482676801,0.474880052327202,0.686387791121715
"ENSG00000164494.12",1318.12710095413,-0.0580937060139751,0.0813006332970074,-0.714554163455864,0.474884576415605,0.686387791121715
"ENSG00000167604.14",123.172264269229,0.144566278644545,0.202313510853587,0.714565616673852,0.474877497070058,0.686387791121715
"ENSG00000134058.12",12.181630840817,-0.376996072980168,0.527658440520764,-0.714469899520792,0.474936662555405,0.686412029552859
"ENSG00000070269.14",455.938378544376,-0.0932487501587513,0.130586276696535,-0.714077715650388,0.47517912477314,0.686711388883244
